InstructionDecimal,CyclesTaken,ClockStop,NextBlipCycles
16200,945,0,0
16201,938,0,0
16202,944,0,0
16204,937,0,0
16205,940,0,0
16206,938,0,0
16208,939,0,0
16209,939,0,0
16210,939,0,0
16212,938,0,0
16213,7,0,10
16214,941,0,0
16216,944,0,0
16217,942,0,0
16218,938,0,0
16220,940,0,0
16221,6,0,10
16222,938,0,0
16224,938,0,0
16225,938,0,0
16226,940,0,0
16228,945,0,0
16229,20,0,4
16230,943,0,0
16232,940,0,0
16233,940,0,0
16234,938,0,0
16236,943,0,0
16237,20,0,4
16238,943,0,0
16240,943,0,0
16241,944,0,0
16242,939,0,0
16244,944,0,0
16245,18,0,4
16246,940,0,0
16248,941,0,0
16249,939,0,0
16250,946,0,0
16252,941,0,0
16253,18,0,4
16254,939,0,0
16256,4,0,2
16257,943,0,0
16258,4,0,2
16260,4,0,2
16261,944,0,0
16262,4,0,2
16264,937,0,0
16265,943,0,0
16266,940,0,0
16268,942,0,0
16269,944,0,0
16270,939,0,0
16272,4,0,0
16273,940,0,0
16274,4,0,0
16276,4,0,2
16277,939,0,0
16278,4,0,2
16280,4,0,2
16281,943,0,0
16282,4,0,2
16284,4,0,2
16285,938,0,0
16286,4,0,2
16288,4,0,2
16289,944,0,0
16290,4,0,2
16292,4,0,2
16293,942,0,0
16294,4,0,2
16296,945,0,0
16297,942,0,0
16298,943,0,0
16300,939,0,0
16301,942,0,0
16302,939,0,0
16304,4,0,0
16305,939,0,0
16306,4,0,0
16308,4,0,2
16309,941,0,0
16310,4,0,2
16312,4,0,2
16313,940,0,0
16314,4,0,2
16316,4,0,2
16317,943,0,0
16318,4,0,2
16320,4,0,2
16321,7,0,4
16322,4,0,2
16324,4,0,2
16325,10,0,10
16326,4,0,2
16328,945,0,0
16329,6,0,4
16330,940,0,0
16332,942,0,0
16333,10,0,10
16334,940,0,0
16336,4,0,0
16337,6,0,4
16338,4,0,0
16340,4,0,2
16341,8,0,8
16342,4,0,2
16344,4,0,2
16345,10,0,2
16346,4,0,2
16348,4,0,2
16349,8,0,8
16350,4,0,2
16352,4,0,2
16353,8,0,2
16354,4,0,2
16356,4,0,2
16357,6,0,6
16358,4,0,2
16360,940,0,0
16361,6,0,2
16362,944,0,0
16364,943,0,0
16365,939,0,0
16366,940,0,0
16368,4,0,0
16369,8,0,2
16370,4,0,0
16372,4,0,2
16373,946,0,0
16374,4,0,2
16376,4,0,2
16377,6,0,2
16378,4,0,2
16380,4,0,2
16381,942,0,0
16382,4,0,2
16384,944,0,0
16385,3,0,2
16386,940,0,0
16388,939,0,0
16389,3,0,2
16390,943,0,0
16392,939,0,0
16393,3,0,2
16394,940,0,0
16396,940,0,0
16397,3,0,2
16398,941,0,0
16400,946,0,0
16401,3,0,2
16402,938,0,0
16404,939,0,0
16405,3,0,2
16406,945,0,0
16408,941,0,0
16409,3,0,2
16410,939,0,0
16412,943,0,0
16413,3,0,2
16414,943,0,0
16416,942,0,0
16417,3,0,2
16418,944,0,0
16420,944,0,0
16421,3,0,2
16422,940,0,0
16424,941,0,0
16425,3,0,2
16426,939,0,0
16428,941,0,0
16429,3,0,2
16430,943,0,0
16432,944,0,0
16433,3,0,2
16434,940,0,0
16436,940,0,0
16437,3,0,2
16438,945,0,0
16440,940,0,0
16441,3,0,2
16442,942,0,0
16444,944,0,0
16445,3,0,2
16446,945,0,0
16448,944,0,0
16449,3,0,2
16450,938,0,0
16452,942,0,0
16453,3,0,2
16454,941,0,0
16456,938,0,0
16457,3,0,2
16458,944,0,0
16460,944,0,0
16461,3,0,2
16462,946,0,0
16464,941,0,0
16465,3,0,2
16466,943,0,0
16468,941,0,0
16469,3,0,2
16470,943,0,0
16472,940,0,0
16473,3,0,2
16474,943,0,0
16476,939,0,0
16477,3,0,2
16478,939,0,0
16480,946,0,0
16481,3,0,2
16482,941,0,0
16484,944,0,0
16485,3,0,2
16486,942,0,0
16488,943,0,0
16489,3,0,2
16490,943,0,0
16492,946,0,0
16493,3,0,2
16494,939,0,0
16496,944,0,0
16497,3,0,2
16498,940,0,0
16500,938,0,0
16501,3,0,2
16502,939,0,0
16504,938,0,0
16505,3,0,2
16506,942,0,0
16508,941,0,0
16509,3,0,2
16510,939,0,0
16512,4,0,2
16513,3,0,2
16514,4,0,2
16516,4,0,2
16517,3,0,2
16518,943,0,0
16520,946,0,0
16521,3,0,2
16522,941,0,0
16524,942,0,0
16525,3,0,2
16526,943,0,0
16528,4,0,2
16529,3,0,2
16530,4,0,2
16532,4,0,2
16533,3,0,2
16534,944,0,0
16536,4,0,2
16537,3,0,2
16538,944,0,0
16540,4,0,2
16541,3,0,2
16542,945,0,0
16544,4,0,2
16545,3,0,2
16546,4,0,2
16548,4,0,2
16549,3,0,2
16550,942,0,0
16552,943,0,0
16553,3,0,2
16554,938,0,0
16556,4,0,2
16557,3,0,2
16558,940,0,0
16560,4,0,0
16561,3,0,2
16562,942,0,0
16564,4,0,2
16565,3,0,2
16566,937,0,0
16568,4,0,2
16569,3,0,2
16570,945,0,0
16572,4,0,2
16573,3,0,2
16574,942,0,0
16576,4,0,2
16577,3,0,2
16578,942,0,0
16580,4,0,2
16581,3,0,2
16582,938,0,0
16584,945,0,0
16585,3,0,2
16586,943,0,0
16588,943,0,0
16589,3,0,2
16590,944,0,0
16592,4,0,0
16593,3,0,2
16594,938,0,0
16596,4,0,2
16597,3,0,2
16598,939,0,0
16600,4,0,2
16601,3,0,2
16602,938,0,0
16604,4,0,2
16605,3,0,2
16606,942,0,0
16608,4,0,2
16609,3,0,2
16610,945,0,0
16612,4,0,2
16613,3,0,2
16614,940,0,0
16616,943,0,0
16617,3,0,2
16618,945,0,0
16620,943,0,0
16621,3,0,2
16622,942,0,0
16624,4,0,0
16625,3,0,2
16626,943,0,0
16628,4,0,2
16629,3,0,2
16630,938,0,0
16632,4,0,2
16633,3,0,2
16634,940,0,0
16636,4,0,2
16637,3,0,2
16638,943,0,0
16640,4,0,2
16641,3,0,2
16642,4,0,2
16644,4,0,2
16645,3,0,2
16646,941,0,0
16648,938,0,0
16649,3,0,2
16650,943,0,0
16652,941,0,0
16653,3,0,2
16654,939,0,0
16656,4,0,0
16657,3,0,2
16658,4,0,2
16660,4,0,2
16661,3,0,2
16662,938,0,0
16664,4,0,2
16665,3,0,2
16666,937,0,0
16668,4,0,2
16669,3,0,2
16670,937,0,0
16672,4,0,2
16673,3,0,2
16674,4,0,2
16676,4,0,2
16677,3,0,2
16678,938,0,0
16680,943,0,0
16681,3,0,2
16682,944,0,0
16684,944,0,0
16685,3,0,2
16686,940,0,0
16688,4,0,0
16689,3,0,2
16690,940,0,0
16692,4,0,2
16693,3,0,2
16694,942,0,0
16696,4,0,2
16697,3,0,2
16698,937,0,0
16700,4,0,2
16701,3,0,2
16702,944,0,0
16704,4,0,2
16705,3,0,2
16706,938,0,0
16708,4,0,2
16709,3,0,2
16710,942,0,0
16712,941,0,0
16713,3,0,2
16714,943,0,0
16716,940,0,0
16717,3,0,2
16718,938,0,0
16720,4,0,0
16721,3,0,2
16722,944,0,0
16724,4,0,2
16725,3,0,2
16726,940,0,0
16728,4,0,2
16729,3,0,2
16730,942,0,0
16732,4,0,2
16733,3,0,2
16734,939,0,0
16736,4,0,2
16737,3,0,2
16738,943,0,0
16740,4,0,2
16741,3,0,2
16742,944,0,0
16744,941,0,0
16745,3,0,2
16746,945,0,0
16748,942,0,0
16749,3,0,2
16750,941,0,0
16752,4,0,0
16753,3,0,2
16754,945,0,0
16756,4,0,2
16757,3,0,2
16758,942,0,0
16760,4,0,2
16761,3,0,2
16762,943,0,0
16764,4,0,2
16765,3,0,2
16766,944,0,0
16768,937,0,0
16769,3,0,2
16770,4,0,2
16772,941,0,0
16773,3,0,2
16774,942,0,0
16776,941,0,0
16777,3,0,2
16778,945,0,0
16780,938,0,0
16781,3,0,2
16782,946,0,0
16784,939,0,0
16785,3,0,2
16786,4,0,2
16788,944,0,0
16789,3,0,2
16790,942,0,0
16792,943,0,0
16793,3,0,2
16794,942,0,0
16796,942,0,0
16797,3,0,2
16798,944,0,0
16800,945,0,0
16801,3,0,2
16802,4,0,2
16804,942,0,0
16805,3,0,2
16806,940,0,0
16808,938,0,0
16809,3,0,2
16810,943,0,0
16812,941,0,0
16813,3,0,2
16814,942,0,0
16816,942,0,0
16817,3,0,2
16818,942,0,0
16820,937,0,0
16821,3,0,2
16822,945,0,0
16824,940,0,0
16825,3,0,2
16826,945,0,0
16828,943,0,0
16829,3,0,2
16830,942,0,0
16832,938,0,0
16833,3,0,2
16834,945,0,0
16836,945,0,0
16837,3,0,2
16838,941,0,0
16840,939,0,0
16841,3,0,2
16842,940,0,0
16844,940,0,0
16845,3,0,2
16846,943,0,0
16848,941,0,0
16849,3,0,2
16850,940,0,0
16852,945,0,0
16853,3,0,2
16854,941,0,0
16856,940,0,0
16857,3,0,2
16858,937,0,0
16860,942,0,0
16861,3,0,2
16862,938,0,0
16864,941,0,0
16865,3,0,2
16866,939,0,0
16868,941,0,0
16869,3,0,2
16870,938,0,0
16872,940,0,0
16873,3,0,2
16874,944,0,0
16876,942,0,0
16877,3,0,2
16878,944,0,0
16880,942,0,0
16881,3,0,2
16882,938,0,0
16884,941,0,0
16885,3,0,2
16886,945,0,0
16888,941,0,0
16889,3,0,2
16890,945,0,0
16892,942,0,0
16893,3,0,2
16894,942,0,0
16896,5,0,2
16897,3,0,2
16898,4,0,2
16900,5,0,2
16901,3,0,2
16902,941,0,0
16904,944,0,0
16905,3,0,2
16906,937,0,0
16908,940,0,0
16909,3,0,2
16910,942,0,0
16912,5,0,0
16913,3,0,2
16914,4,0,2
16916,5,0,2
16917,3,0,2
16918,942,0,0
16920,5,0,2
16921,3,0,2
16922,940,0,0
16924,5,0,2
16925,3,0,2
16926,937,0,0
16928,5,0,2
16929,3,0,2
16930,4,0,2
16932,5,0,2
16933,3,0,2
16934,941,0,0
16936,940,0,0
16937,3,0,2
16938,945,0,0
16940,942,0,0
16941,3,0,2
16942,945,0,0
16944,5,0,2
16945,3,0,2
16946,938,0,0
16948,5,0,2
16949,3,0,2
16950,945,0,0
16952,5,0,2
16953,3,0,2
16954,939,0,0
16956,5,0,2
16957,3,0,2
16958,940,0,0
16960,5,0,2
16961,3,0,2
16962,941,0,0
16964,5,0,2
16965,3,0,2
16966,939,0,0
16968,940,0,0
16969,3,0,2
16970,939,0,0
16972,937,0,0
16973,3,0,2
16974,943,0,0
16976,5,0,2
16977,3,0,2
16978,941,0,0
16980,5,0,2
16981,3,0,2
16982,944,0,0
16984,5,0,2
16985,3,0,2
16986,940,0,0
16988,5,0,2
16989,3,0,2
16990,943,0,0
16992,5,0,2
16993,3,0,2
16994,945,0,0
16996,5,0,2
16997,3,0,2
16998,941,0,0
17000,943,0,0
17001,3,0,2
17002,943,0,0
17004,945,0,0
17005,3,0,2
17006,945,0,0
17008,5,0,2
17009,3,0,2
17010,944,0,0
17012,5,0,2
17013,3,0,2
17014,938,0,0
17016,5,0,2
17017,3,0,2
17018,944,0,0
17020,5,0,2
17021,3,0,2
17022,941,0,0
17024,942,0,0
17025,3,0,2
17026,4,0,2
17028,938,0,0
17029,3,0,2
17030,942,0,0
17032,943,0,0
17033,3,0,2
17034,940,0,0
17036,941,0,0
17037,3,0,2
17038,944,0,0
17040,939,0,0
17041,3,0,2
17042,4,0,2
17044,940,0,0
17045,3,0,2
17046,942,0,0
17048,944,0,0
17049,3,0,2
17050,939,0,0
17052,938,0,0
17053,3,0,2
17054,939,0,0
17056,945,0,0
17057,3,0,2
17058,4,0,2
17060,939,0,0
17061,3,0,2
17062,944,0,0
17064,939,0,0
17065,3,0,2
17066,945,0,0
17068,945,0,0
17069,3,0,2
17070,943,0,0
17072,942,0,0
17073,3,0,2
17074,942,0,0
17076,941,0,0
17077,3,0,2
17078,945,0,0
17080,938,0,0
17081,3,0,2
17082,938,0,0
17084,943,0,0
17085,3,0,2
17086,938,0,0
17088,942,0,0
17089,3,0,2
17090,944,0,0
17092,942,0,0
17093,3,0,2
17094,944,0,0
17096,946,0,0
17097,3,0,2
17098,940,0,0
17100,944,0,0
17101,3,0,2
17102,938,0,0
17104,940,0,0
17105,3,0,2
17106,938,0,0
17108,943,0,0
17109,3,0,2
17110,940,0,0
17112,938,0,0
17113,3,0,2
17114,941,0,0
17116,942,0,0
17117,3,0,2
17118,941,0,0
17120,944,0,0
17121,3,0,2
17122,944,0,0
17124,942,0,0
17125,3,0,2
17126,941,0,0
17128,945,0,0
17129,3,0,2
17130,938,0,0
17132,945,0,0
17133,3,0,2
17134,942,0,0
17136,945,0,0
17137,3,0,2
17138,941,0,0
17140,942,0,0
17141,3,0,2
17142,939,0,0
17144,939,0,0
17145,3,0,2
17146,940,0,0
17148,945,0,0
17149,3,0,2
17150,944,0,0
17152,943,0,0
17153,3,0,2
17154,4,0,2
17156,941,0,0
17157,3,0,2
17158,941,0,0
17160,945,0,0
17161,3,0,2
17162,941,0,0
17164,944,0,0
17165,3,0,2
17166,940,0,0
17168,944,0,0
17169,3,0,2
17170,4,0,2
17172,943,0,0
17173,3,0,2
17174,938,0,0
17176,945,0,0
17177,3,0,2
17178,939,0,0
17180,940,0,0
17181,3,0,2
17182,943,0,0
17184,944,0,0
17185,3,0,2
17186,4,0,2
17188,944,0,0
17189,3,0,2
17190,938,0,0
17192,939,0,0
17193,3,0,2
17194,944,0,0
17196,938,0,0
17197,3,0,2
17198,941,0,0
17200,939,0,0
17201,3,0,2
17202,939,0,0
17204,942,0,0
17205,3,0,2
17206,943,0,0
17208,941,0,0
17209,3,0,2
17210,944,0,0
17212,943,0,0
17213,3,0,2
17214,939,0,0
17216,939,0,0
17217,3,0,2
17218,940,0,0
17220,940,0,0
17221,3,0,2
17222,940,0,0
17224,941,0,0
17225,3,0,2
17226,943,0,0
17228,940,0,0
17229,3,0,2
17230,943,0,0
17232,939,0,0
17233,3,0,2
17234,939,0,0
17236,941,0,0
17237,3,0,2
17238,939,0,0
17240,945,0,0
17241,3,0,2
17242,943,0,0
17244,943,0,0
17245,3,0,2
17246,940,0,0
17248,943,0,0
17249,3,0,2
17250,945,0,0
17252,944,0,0
17253,3,0,2
17254,944,0,0
17256,939,0,0
17257,3,0,2
17258,941,0,0
17260,945,0,0
17261,3,0,2
17262,940,0,0
17264,943,0,0
17265,3,0,2
17266,940,0,0
17268,944,0,0
17269,3,0,2
17270,945,0,0
17272,942,0,0
17273,3,0,2
17274,942,0,0
17276,939,0,0
17277,3,0,2
17278,938,0,0
17280,4,0,2
17281,3,0,2
17282,4,0,2
17284,4,0,2
17285,3,0,2
17286,939,0,0
17288,941,0,0
17289,3,0,2
17290,939,0,0
17292,4,0,2
17293,3,0,2
17294,943,0,0
17296,4,0,0
17297,3,0,2
17298,4,0,2
17300,4,0,2
17301,3,0,2
17302,944,0,0
17304,4,0,2
17305,3,0,2
17306,940,0,0
17308,4,0,2
17309,3,0,2
17310,940,0,0
17312,4,0,2
17313,3,0,2
17314,4,0,2
17316,4,0,2
17317,3,0,2
17318,942,0,0
17320,942,0,0
17321,3,0,2
17322,945,0,0
17324,937,0,0
17325,3,0,2
17326,945,0,0
17328,4,0,0
17329,3,0,2
17330,944,0,0
17332,4,0,2
17333,3,0,2
17334,938,0,0
17336,4,0,2
17337,3,0,2
17338,939,0,0
17340,4,0,2
17341,3,0,2
17342,939,0,0
17344,4,0,2
17345,3,0,2
17346,938,0,0
17348,4,0,2
17349,3,0,2
17350,941,0,0
17352,942,0,0
17353,3,0,2
17354,938,0,0
17356,941,0,0
17357,3,0,2
17358,942,0,0
17360,4,0,2
17361,3,0,2
17362,942,0,0
17364,4,0,2
17365,3,0,2
17366,940,0,0
17368,4,0,2
17369,3,0,2
17370,942,0,0
17372,4,0,2
17373,3,0,2
17374,945,0,0
17376,4,0,2
17377,3,0,2
17378,938,0,0
17380,4,0,2
17381,3,0,2
17382,941,0,0
17384,940,0,0
17385,3,0,2
17386,944,0,0
17388,4,0,2
17389,3,0,2
17390,945,0,0
17392,4,0,0
17393,3,0,2
17394,940,0,0
17396,4,0,2
17397,3,0,2
17398,943,0,0
17400,4,0,2
17401,3,0,2
17402,937,0,0
17404,4,0,2
17405,3,0,2
17406,939,0,0
17408,944,0,0
17409,3,0,2
17410,4,0,2
17412,941,0,0
17413,3,0,2
17414,943,0,0
17416,944,0,0
17417,3,0,2
17418,943,0,0
17420,945,0,0
17421,3,0,2
17422,942,0,0
17424,945,0,0
17425,3,0,2
17426,4,0,2
17428,940,0,0
17429,3,0,2
17430,944,0,0
17432,941,0,0
17433,3,0,2
17434,940,0,0
17436,940,0,0
17437,3,0,2
17438,941,0,0
17440,941,0,0
17441,3,0,2
17442,4,0,2
17444,943,0,0
17445,3,0,2
17446,944,0,0
17448,938,0,0
17449,3,0,2
17450,939,0,0
17452,941,0,0
17453,3,0,2
17454,937,0,0
17456,940,0,0
17457,3,0,2
17458,938,0,0
17460,941,0,0
17461,3,0,2
17462,941,0,0
17464,938,0,0
17465,3,0,2
17466,938,0,0
17468,945,0,0
17469,3,0,2
17470,939,0,0
17472,944,0,0
17473,3,0,2
17474,942,0,0
17476,938,0,0
17477,3,0,2
17478,940,0,0
17480,939,0,0
17481,3,0,2
17482,938,0,0
17484,939,0,0
17485,3,0,2
17486,942,0,0
17488,943,0,0
17489,3,0,2
17490,945,0,0
17492,943,0,0
17493,3,0,2
17494,943,0,0
17496,944,0,0
17497,3,0,2
17498,942,0,0
17500,939,0,0
17501,3,0,2
17502,939,0,0
17504,945,0,0
17505,3,0,2
17506,942,0,0
17508,942,0,0
17509,3,0,2
17510,939,0,0
17512,943,0,0
17513,3,0,2
17514,943,0,0
17516,940,0,0
17517,3,0,2
17518,941,0,0
17520,942,0,0
17521,3,0,2
17522,941,0,0
17524,939,0,0
17525,3,0,2
17526,939,0,0
17528,941,0,0
17529,3,0,2
17530,940,0,0
17532,938,0,0
17533,3,0,2
17534,938,0,0
17536,4,0,2
17537,3,0,2
17538,4,0,2
17540,4,0,2
17541,3,0,2
17542,944,0,0
17544,941,0,0
17545,3,0,2
17546,942,0,0
17548,938,0,0
17549,3,0,2
17550,944,0,0
17552,4,0,0
17553,3,0,2
17554,4,0,2
17556,4,0,2
17557,3,0,2
17558,939,0,0
17560,4,0,2
17561,3,0,2
17562,944,0,0
17564,4,0,2
17565,3,0,2
17566,937,0,0
17568,4,0,2
17569,3,0,2
17570,4,0,2
17572,4,0,2
17573,3,0,2
17574,939,0,0
17576,945,0,0
17577,3,0,2
17578,942,0,0
17580,943,0,0
17581,3,0,2
17582,939,0,0
17584,4,0,0
17585,3,0,2
17586,944,0,0
17588,4,0,2
17589,3,0,2
17590,939,0,0
17592,4,0,2
17593,3,0,2
17594,940,0,0
17596,4,0,2
17597,3,0,2
17598,944,0,0
17600,4,0,2
17601,3,0,2
17602,938,0,0
17604,4,0,2
17605,3,0,2
17606,942,0,0
17608,942,0,0
17609,3,0,2
17610,939,0,0
17612,4,0,2
17613,3,0,2
17614,940,0,0
17616,4,0,0
17617,3,0,2
17618,939,0,0
17620,4,0,2
17621,3,0,2
17622,944,0,0
17624,4,0,2
17625,3,0,2
17626,941,0,0
17628,4,0,2
17629,3,0,2
17630,942,0,0
17632,4,0,2
17633,3,0,2
17634,938,0,0
17636,4,0,2
17637,3,0,2
17638,944,0,0
17640,946,0,0
17641,3,0,2
17642,943,0,0
17644,944,0,0
17645,3,0,2
17646,942,0,0
17648,4,0,0
17649,3,0,2
17650,944,0,0
17652,4,0,2
17653,3,0,2
17654,939,0,0
17656,4,0,2
17657,3,0,2
17658,941,0,0
17660,4,0,2
17661,3,0,2
17662,942,0,0
17664,4,0,2
17665,940,0,0
17666,944,0,0
17668,4,0,2
17669,943,0,0
17670,944,0,0
17672,942,0,0
17673,944,0,0
17674,942,0,0
17676,943,0,0
17677,942,0,0
17678,944,0,0
17680,4,0,2
17681,945,0,0
17682,941,0,0
17684,4,0,2
17685,942,0,0
17686,943,0,0
17688,4,0,2
17689,941,0,0
17690,942,0,0
17692,4,0,2
17693,939,0,0
17694,941,0,0
17696,4,0,2
17697,943,0,0
17698,945,0,0
17700,4,0,2
17701,942,0,0
17702,939,0,0
17704,941,0,0
17705,941,0,0
17706,941,0,0
17708,944,0,0
17709,944,0,0
17710,944,0,0
17712,4,0,2
17713,945,0,0
17714,938,0,0
17716,4,0,2
17717,939,0,0
17718,941,0,0
17720,4,0,2
17721,944,0,0
17722,941,0,0
17724,4,0,2
17725,942,0,0
17726,943,0,0
17728,4,0,2
17729,943,0,0
17730,940,0,0
17732,4,0,2
17733,941,0,0
17734,942,0,0
17736,942,0,0
17737,942,0,0
17738,937,0,0
17740,943,0,0
17741,938,0,0
17742,939,0,0
17744,4,0,2
17745,945,0,0
17746,940,0,0
17748,4,0,2
17749,943,0,0
17750,943,0,0
17752,4,0,2
17753,941,0,0
17754,945,0,0
17756,4,0,2
17757,945,0,0
17758,941,0,0
17760,4,0,2
17761,944,0,0
17762,944,0,0
17764,4,0,2
17765,939,0,0
17766,942,0,0
17768,943,0,0
17769,943,0,0
17770,940,0,0
17772,938,0,0
17773,938,0,0
17774,945,0,0
17776,4,0,2
17777,940,0,0
17778,943,0,0
17780,4,0,2
17781,942,0,0
17782,946,0,0
17784,4,0,2
17785,944,0,0
17786,942,0,0
17788,4,0,2
17789,938,0,0
17790,938,0,0
17792,945,0,0
17793,940,0,0
17794,941,0,0
17796,942,0,0
17797,940,0,0
17798,941,0,0
17800,938,0,0
17801,945,0,0
17802,940,0,0
17804,943,0,0
17805,944,0,0
17806,937,0,0
17808,942,0,0
17809,944,0,0
17810,945,0,0
17812,943,0,0
17813,944,0,0
17814,938,0,0
17816,942,0,0
17817,938,0,0
17818,940,0,0
17820,943,0,0
17821,945,0,0
17822,942,0,0
17824,938,0,0
17825,944,0,0
17826,940,0,0
17828,937,0,0
17829,942,0,0
17830,945,0,0
17832,939,0,0
17833,940,0,0
17834,943,0,0
17836,938,0,0
17837,939,0,0
17838,939,0,0
17840,938,0,0
17841,942,0,0
17842,939,0,0
17844,937,0,0
17845,942,0,0
17846,938,0,0
17848,943,0,0
17849,938,0,0
17850,938,0,0
17852,943,0,0
17853,946,0,0
17854,943,0,0
17856,941,0,0
17857,942,0,0
17858,944,0,0
17860,941,0,0
17861,945,0,0
17862,939,0,0
17864,944,0,0
17865,940,0,0
17866,941,0,0
17868,945,0,0
17869,945,0,0
17870,940,0,0
17872,938,0,0
17873,943,0,0
17874,938,0,0
17876,939,0,0
17877,939,0,0
17878,942,0,0
17880,941,0,0
17881,944,0,0
17882,939,0,0
17884,938,0,0
17885,943,0,0
17886,937,0,0
17888,943,0,0
17889,941,0,0
17890,945,0,0
17892,939,0,0
17893,939,0,0
17894,944,0,0
17896,941,0,0
17897,942,0,0
17898,943,0,0
17900,940,0,0
17901,942,0,0
17902,939,0,0
17904,942,0,0
17905,943,0,0
17906,944,0,0
17908,943,0,0
17909,942,0,0
17910,941,0,0
17912,940,0,0
17913,945,0,0
17914,939,0,0
17916,940,0,0
17917,939,0,0
17918,944,0,0
17920,5,0,2
17921,3,0,0
17922,4,0,0
17924,5,0,2
17925,3,0,0
17926,944,0,0
17928,939,0,0
17929,3,0,0
17930,939,0,0
17932,938,0,0
17933,3,0,0
17934,938,0,0
17936,5,0,2
17937,3,0,2
17938,4,0,2
17940,5,0,2
17941,3,0,2
17942,942,0,0
17944,5,0,2
17945,3,0,2
17946,940,0,0
17948,5,0,2
17949,3,0,2
17950,939,0,0
17952,5,0,2
17953,3,0,0
17954,4,0,2
17956,5,0,2
17957,3,0,0
17958,938,0,0
17960,938,0,0
17961,3,0,0
17962,939,0,0
17964,938,0,0
17965,3,0,0
17966,943,0,0
17968,5,0,2
17969,3,0,2
17970,940,0,0
17972,5,0,2
17973,3,0,2
17974,942,0,0
17976,5,0,2
17977,3,0,2
17978,945,0,0
17980,5,0,2
17981,3,0,2
17982,944,0,0
17984,5,0,2
17985,3,0,0
17986,943,0,0
17988,5,0,2
17989,3,0,0
17990,940,0,0
17992,944,0,0
17993,3,0,0
17994,940,0,0
17996,938,0,0
17997,3,0,0
17998,939,0,0
18000,5,0,0
18001,3,0,2
18002,945,0,0
18004,5,0,2
18005,3,0,2
18006,941,0,0
18008,5,0,2
18009,3,0,2
18010,942,0,0
18012,5,0,2
18013,3,0,2
18014,942,0,0
18016,5,0,2
18017,3,0,0
18018,945,0,0
18020,5,0,2
18021,3,0,0
18022,944,0,0
18024,942,0,0
18025,3,0,0
18026,945,0,0
18028,942,0,0
18029,3,0,0
18030,944,0,0
18032,5,0,2
18033,3,0,2
18034,944,0,0
18036,5,0,2
18037,3,0,2
18038,939,0,0
18040,5,0,2
18041,3,0,2
18042,945,0,0
18044,5,0,2
18045,3,0,2
18046,944,0,0
18048,941,0,0
18049,3,0,2
18050,4,0,2
18052,943,0,0
18053,3,0,2
18054,942,0,0
18056,943,0,0
18057,3,0,2
18058,943,0,0
18060,941,0,0
18061,3,0,2
18062,944,0,0
18064,938,0,0
18065,3,0,2
18066,4,0,2
18068,944,0,0
18069,3,0,2
18070,943,0,0
18072,945,0,0
18073,3,0,2
18074,938,0,0
18076,938,0,0
18077,3,0,2
18078,937,0,0
18080,940,0,0
18081,3,0,2
18082,4,0,2
18084,940,0,0
18085,3,0,2
18086,938,0,0
18088,943,0,0
18089,3,0,2
18090,937,0,0
18092,943,0,0
18093,3,0,2
18094,942,0,0
18096,944,0,0
18097,3,0,2
18098,942,0,0
18100,940,0,0
18101,3,0,2
18102,945,0,0
18104,937,0,0
18105,3,0,2
18106,939,0,0
18108,941,0,0
18109,3,0,2
18110,944,0,0
18112,942,0,0
18113,3,0,2
18114,940,0,0
18116,938,0,0
18117,3,0,2
18118,943,0,0
18120,940,0,0
18121,3,0,2
18122,938,0,0
18124,944,0,0
18125,3,0,2
18126,942,0,0
18128,941,0,0
18129,3,0,2
18130,940,0,0
18132,940,0,0
18133,3,0,2
18134,942,0,0
18136,941,0,0
18137,3,0,2
18138,942,0,0
18140,945,0,0
18141,3,0,2
18142,939,0,0
18144,939,0,0
18145,3,0,2
18146,943,0,0
18148,942,0,0
18149,3,0,2
18150,944,0,0
18152,943,0,0
18153,3,0,2
18154,944,0,0
18156,940,0,0
18157,3,0,2
18158,939,0,0
18160,944,0,0
18161,3,0,2
18162,941,0,0
18164,938,0,0
18165,3,0,2
18166,939,0,0
18168,940,0,0
18169,3,0,2
18170,943,0,0
18172,943,0,0
18173,3,0,2
18174,939,0,0
18176,942,0,0
18177,3,0,2
18178,4,0,2
18180,942,0,0
18181,3,0,2
18182,939,0,0
18184,944,0,0
18185,3,0,2
18186,945,0,0
18188,938,0,0
18189,3,0,2
18190,940,0,0
18192,941,0,0
18193,3,0,2
18194,4,0,2
18196,939,0,0
18197,3,0,2
18198,941,0,0
18200,940,0,0
18201,3,0,2
18202,941,0,0
18204,946,0,0
18205,3,0,2
18206,939,0,0
18208,944,0,0
18209,3,0,2
18210,4,0,2
18212,943,0,0
18213,3,0,2
18214,941,0,0
18216,946,0,0
18217,3,0,2
18218,940,0,0
18220,944,0,0
18221,3,0,2
18222,943,0,0
18224,938,0,0
18225,3,0,2
18226,942,0,0
18228,939,0,0
18229,3,0,2
18230,939,0,0
18232,944,0,0
18233,3,0,2
18234,937,0,0
18236,938,0,0
18237,3,0,2
18238,946,0,0
18240,943,0,0
18241,3,0,2
18242,941,0,0
18244,941,0,0
18245,3,0,2
18246,943,0,0
18248,940,0,0
18249,3,0,2
18250,938,0,0
18252,942,0,0
18253,3,0,2
18254,942,0,0
18256,940,0,0
18257,3,0,2
18258,938,0,0
18260,939,0,0
18261,3,0,2
18262,943,0,0
18264,941,0,0
18265,3,0,2
18266,943,0,0
18268,938,0,0
